REGION,TECHNOLOGY,YEAR,VALUE
"Region1","BIO_RESPRD",2018,298.866138104472
"Region1","BIO_RESPRD",2019,313.137200818224
"Region1","BIO_RESPRD",2020,328.089726786631
"Region1","BIO_RESPRD",2021,343.756239017851
"Region1","BIO_RESPRD",2022,360.170836726187
"Region1","BIO_RESPRD",2023,377.369246506667
"Region1","BIO_RESPRD",2024,395.388892636376
"Region1","BIO_RESPRD",2025,414.268989433651
"Region1","BIO_RESPRD",2026,434.050623913813
"Region1","BIO_RESPRD",2027,454.776851442402
"Region1","BIO_RESPRD",2028,476.492758397594
"Region1","BIO_RESPRD",2029,499.24562528537
"Region1","BIO_RESPRD",2030,523.084949902448
"Region1","BIO_RESPRD",2031,551.604468557402
"Region1","BIO_RESPRD",2032,602.628754230916
"Region1","BIO_RESPRD",2033,631.304451286115
"Region1","BIO_RESPRD",2034,804.698365029715
"Region1","BIO_RESPRD",2035,1020.32518839018
"Region1","BIODSL_PROD_001",2018,155.416608478665
"Region1","BIODSL_PROD_001",2019,162.837857939794
"Region1","BIODSL_PROD_001",2020,170.613482468347
"Region1","BIODSL_PROD_001",2021,178.760394705071
"Region1","BIODSL_PROD_001",2022,187.296326950695
"Region1","BIODSL_PROD_001",2023,196.239857777778
"Region1","BIODSL_PROD_001",2024,205.610448588859
"Region1","BIODSL_PROD_001",2025,215.428491645165
"Region1","BIODSL_PROD_001",2026,225.715353049305
"Region1","BIODSL_PROD_001",2027,236.493422486949
"Region1","BIODSL_PROD_001",2028,247.786145812581
"Region1","BIODSL_PROD_001",2029,259.618109872787
"Region1","BIODSL_PROD_001",2030,272.015054551455
"Region1","BIODSL_PROD_001",2031,286.845797481748
"Region1","BIODSL_PROD_001",2032,313.379487379571
"Region1","BIODSL_PROD_001",2033,328.291446326633
"Region1","BIODSL_PROD_001",2034,418.45988821098
"Region1","BIODSL_PROD_001",2035,530.590321575758
"Region1","COM_CWH_BIO_001",2018,43.2493596878198
"Region1","COM_CWH_BIO_001",2019,46.8046473012624
"Region1","COM_CWH_BIO_001",2020,107.658872005076
"Region1","COM_CWH_BIO_001",2021,82.224042850563
"Region1","COM_CWH_BIO_001",2022,59.3221473149096
"Region1","COM_CWH_BIO_001",2023,46.7784604897452
"Region1","COM_CWH_BIO_001",2024,98.4454724945613
"Region1","COM_CWH_BIO_001",2025,54.7853594456183
"Region1","COM_CWH_BIO_001",2026,172.944038807107
"Region1","COM_CWH_BIO_001",2027,88.0568894916411
"Region1","COM_CWH_BIO_001",2028,135.030827413585
"Region1","COM_CWH_BIO_001",2029,219.196433411893
"Region1","COM_CWH_BIO_001",2030,81.3225505954009
"Region1","COM_CWH_BIO_001",2031,70.8092129032903
"Region1","COM_CWH_BIO_001",2032,130.710301487547
"Region1","COM_CWH_BIO_001",2033,212.182895376151
"Region1","COM_CWH_BIO_001",2034,147.328111558036
"Region1","COM_CWH_BIO_001",2035,704.237668527919
"Region1","COM_CWH_DSL_001",2018,41.7896089808981
"Region1","COM_CWH_DSL_001",2019,56.2092930018645
"Region1","COM_CWH_DSL_001",2020,201.161415813715
"Region1","COM_CWH_DSL_001",2021,201.161415813715
"Region1","COM_CWH_DSL_001",2022,201.161415813715
"Region1","COM_CWH_DSL_001",2023,201.161415813715
"Region1","COM_CWH_DSL_001",2024,201.161415813715
"Region1","COM_CWH_DSL_001",2025,201.161415813715
"Region1","COM_CWH_DSL_001",2026,201.161415813715
"Region1","COM_CWH_DSL_001",2027,201.161415813715
"Region1","COM_CWH_DSL_001",2028,254.960304785056
"Region1","COM_CWH_DSL_001",2029,254.960304785056
"Region1","COM_CWH_DSL_001",2030,254.960304785056
"Region1","COM_CWH_DSL_001",2031,378.459181934493
"Region1","COM_CWH_DSL_001",2032,378.459181934493
"Region1","COM_CWH_DSL_001",2033,378.459181934493
"Region1","COM_CWH_DSL_001",2034,378.459181934493
"Region1","COM_CWH_DSL_001",2035,378.459181934493
"Region1","COM_CWH_KER_001",2018,5.06443099795292
"Region1","COM_CWH_KER_001",2019,8.89693685005118
"Region1","COM_CWH_KER_001",2020,8.89693685005118
"Region1","COM_CWH_KER_001",2021,9.62830420675538
"Region1","COM_CWH_KER_001",2022,9.62830420675538
"Region1","COM_CWH_KER_001",2023,9.62830420675538
"Region1","COM_CWH_KER_001",2024,9.62830420675538
"Region1","COM_CWH_KER_001",2025,9.62830420675538
"Region1","COM_CWH_KER_001",2026,9.62830420675538
"Region1","COM_CWH_KER_001",2027,9.62830420675538
"Region1","COM_CWH_KER_001",2028,9.62830420675538
"Region1","COM_CWH_KER_001",2029,15.0235801888795
"Region1","COM_CWH_KER_001",2030,42.4299727123849
"Region1","COM_CWH_KER_001",2031,42.4299727123849
"Region1","COM_CWH_KER_001",2032,42.4299727123849
"Region1","COM_CWH_KER_001",2033,42.4299727123849
"Region1","COM_CWH_KER_001",2034,42.4299727123849
"Region1","COM_CWH_KER_001",2035,42.4299727123849
"Region1","COM_CWH_LPG_001",2018,12.7085374361949
"Region1","COM_CWH_LPG_001",2019,20.2239656943023
"Region1","COM_CWH_LPG_001",2020,32.8296969805527
"Region1","COM_CWH_LPG_001",2021,76.8980736438076
"Region1","COM_CWH_LPG_001",2022,76.8980736438076
"Region1","COM_CWH_LPG_001",2023,76.8980736438076
"Region1","COM_CWH_LPG_001",2024,76.8980736438076
"Region1","COM_CWH_LPG_001",2025,99.3339395439544
"Region1","COM_CWH_LPG_001",2026,99.3339395439544
